Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
9,15m,0.016096,7.766049,62.128391,5.004883,1.000000,1.000000,3,7690,0,7690,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,30m,0.016990,7.357149,58.857191,5.004883,1.000000,1.000000,3,3837,0,3837,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,1h,0.017473,7.153749,57.229991,5.004883,1.000000,1.000000,3,1920,0,1920,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,2h,0.017726,7.051869,56.414951,5.004883,1.000000,1.000000,3,960,0,960,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,4h,0.017854,7.001049,56.008391,5.004883,1.000000,1.000000,3,481,0,481,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,8h,0.017920,6.975609,55.804871,5.004883,1.000000,1.000000,3,241,0,241,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,12h,0.017941,6.967209,55.737671,5.004883,1.000000,1.000000,3,162,0,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,24h,0.017963,6.958629,55.669031,5.004883,1.000000,1.000000,3,81,0,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,15m,0.016465,7.592037,60.736296,2.387695,1.000000,1.000000,3,7687,0,7687,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,30m,0.017223,7.257777,58.062216,2.387695,1.000000,1.000000,3,3840,0,3840,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,1h,0.017628,7.090797,56.726376,2.387695,1.000000,1.000000,3,1919,0,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,2h,0.017838,7.007397,56.059176,2.387695,1.000000,1.000000,3,960,0,960,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,4h,0.017945,6.965637,55.725096,2.387695,1.000000,1.000000,3,480,0,480,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
