Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
12,6h,0.017899,6.983624,55.868989,5.068359,1.000000,1.000000,4,322,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,12h,0.017941,6.967304,55.738429,5.068359,1.000000,1.000000,4,163,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,18h,0.017955,6.961724,55.693789,5.068359,1.000000,1.000000,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,24h,0.017962,6.959024,55.672189,5.068359,1.000000,1.000000,4,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,1h,0.017644,7.084712,56.677694,2.451172,1.000000,1.000000,4,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,6h,0.017982,6.951392,55.611134,2.451172,1.000000,1.000000,4,322,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,12h,0.018017,6.938012,55.504094,2.451172,1.000000,1.000000,4,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,18h,0.018028,6.933512,55.468094,2.451172,1.000000,1.000000,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,24h,0.018034,6.931352,55.450814,2.451172,1.000000,1.000000,4,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,1h,0.017581,7.110149,56.881191,6.254883,1.000000,1.000000,4,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,6h,0.017890,6.987269,55.898151,6.254883,1.000000,1.000000,4,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,12h,0.017921,6.975029,55.800231,6.254883,1.000000,1.000000,4,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,18h,0.017932,6.970889,55.767111,6.254883,1.000000,1.000000,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,24h,0.017937,6.968789,55.750311,6.254883,1.000000,1.000000,4,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,1h,0.017637,7.087534,56.700271,6.567383,1.000000,1.000000,4,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,6h,0.017893,6.986074,55.888591,6.567383,1.000000,1.000000,4,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,12h,0.017919,6.975994,55.807951,6.567383,1.000000,1.000000,4,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,18h,0.017927,6.972574,55.780591,6.567383,1.000000,1.000000,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,24h,0.017932,6.970834,55.766671,6.567383,1.000000,1.000000,4,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,1h,0.017652,7.081449,56.651589,6.630859,1.000000,1.000000,5,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,6h,0.017894,6.985629,55.885029,6.630859,1.000000,1.000000,5,322,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,12h,0.017918,6.976089,55.808709,6.630859,1.000000,1.000000,5,163,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,18h,0.017927,6.972789,55.782309,6.630859,1.000000,1.000000,5,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,24h,0.017931,6.971229,55.769829,6.630859,1.000000,1.000000,5,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
