Composition,Failure_Rate_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
9,25.000000,0.015718,9.023388,63.621606,5.377616,1.000000,1.000000,3
10,0.000000,0.018116,6.900000,55.200000,2.387695,1.000000,1.000000,3
10,1.000000,0.018031,6.964779,55.459115,2.391991,1.000000,1.000000,3
10,5.000000,0.017723,7.205907,56.423627,2.416201,1.000000,1.000000,3
10,10.000000,0.017231,7.608817,58.035266,2.444763,1.000000,1.000000,3
10,25.000000,0.015697,9.036964,63.704671,2.560155,1.000000,1.000000,3
11,0.000000,0.018116,6.900000,55.200000,6.191406,1.000000,1.000000,3
11,1.000000,0.018031,6.964781,55.459123,6.200883,1.000000,1.000000,3
11,5.000000,0.017723,7.205923,56.423691,6.255116,1.000000,1.000000,3
11,10.000000,0.017231,7.609012,58.036050,6.326422,1.000000,1.000000,3
11,25.000000,0.015711,9.030663,63.650674,6.614602,1.000000,1.000000,3
12,0.000000,0.018116,6.900000,55.200000,5.068359,1.000000,1.000000,4
12,1.000000,0.018031,6.964749,55.458995,5.074995,1.000000,1.000000,4
12,5.000000,0.017723,7.205791,56.423164,5.122279,1.000000,1.000000,4
12,10.000000,0.017231,7.609025,58.036101,5.175929,1.000000,1.000000,4
12,25.000000,0.015700,9.034690,63.695589,5.462162,1.000000,1.000000,4
13,0.000000,0.018116,6.900000,55.200000,2.451172,1.000000,1.000000,4
13,1.000000,0.018031,6.964778,55.459114,2.455709,1.000000,1.000000,4
13,5.000000,0.017723,7.205905,56.423620,2.481369,1.000000,1.000000,4
13,10.000000,0.017236,7.604238,58.016952,2.509483,1.000000,1.000000,4
13,25.000000,0.015709,9.028929,63.658139,2.632989,1.000000,1.000000,4
14,0.000000,0.018116,6.900000,55.200000,6.254883,1.000000,1.000000,4
14,1.000000,0.018031,6.964780,55.459120,6.264504,1.000000,1.000000,4
14,5.000000,0.017723,7.205917,56.423667,6.320705,1.000000,1.000000,4
14,10.000000,0.017230,7.609279,58.037114,6.394041,1.000000,1.000000,4
14,25.000000,0.015712,9.029441,63.645786,6.690122,1.000000,1.000000,4
15,0.000000,0.018116,6.900000,55.200000,6.567383,1.000000,1.000000,4
15,1.000000,0.018031,6.964781,55.459123,6.577611,1.000000,1.000000,4
15,5.000000,0.017723,7.205594,56.422376,6.640788,1.000000,1.000000,4
15,10.000000,0.017234,7.606097,58.024389,6.714784,1.000000,1.000000,4
15,25.000000,0.015726,9.022037,63.587372,7.041256,1.000000,1.000000,4
16,0.000000,0.018116,6.900000,55.200000,6.630859,1.000000,1.000000,5
16,1.000000,0.018031,6.964781,55.459122,6.641329,1.000000,1.000000,5
16,5.000000,0.017723,7.205923,56.423690,6.704721,1.000000,1.000000,5
16,10.000000,0.017236,7.604146,58.016584,6.781008,1.000000,1.000000,5
16,25.000000,0.015715,9.026416,63.633688,7.129641,1.000000,1.000000,5
