Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
8,1h,0.015707,9.031044,63.666597,2.192163,1.000000,1.000000,3,1923,452,23.504940,6494468.000000,1623617.000000,92049.316406,14368.292035,3592.073009,203.648930,14400.000000,3600.000000,2285.156250
8,6h,0.015363,9.394434,65.091347,2.205421,1.000000,1.000000,3,327,90,27.522936,7645124.600000,1911281.150000,102911.188965,84945.828889,21236.457222,1143.457655,86396.800000,21599.200000,2766.015625
8,12h,0.015196,9.551214,65.804857,2.229208,1.000000,1.000000,3,166,43,25.903614,7217228.400000,1804307.100000,106404.790039,167842.520930,41960.630233,2474.530001,172793.600000,43198.400000,17081.352539
8,18h,0.015434,9.427101,64.790027,2.160422,1.000000,1.000000,3,112,31,27.678571,8034887.000000,2008721.750000,91287.109375,259189.903226,64797.475806,2944.745464,259190.400000,64797.600000,8298.828125
8,24h,0.015166,9.583942,65.935769,2.175504,1.000000,1.000000,3,87,22,25.287356,7279892.200000,1819973.050000,78178.515625,330904.190909,82726.047727,3553.568892,345589.400000,86397.350000,11065.234375
9,1h,0.015718,9.023388,63.621606,5.377616,1.000000,1.000000,3,1925,465,24.155844,6665920.800000,1666480.200000,290285.834961,14335.313548,3583.828387,624.270613,14400.000000,3600.000000,2351.074219
9,6h,0.015445,9.351311,64.746051,5.355364,1.000000,1.000000,3,325,84,25.846154,7192156.800000,1798039.200000,276704.707031,85620.914286,21405.228571,3294.103655,86400.000000,21600.000000,14106.445312
9,12h,0.015273,9.511766,65.474272,5.495378,1.000000,1.000000,3,164,48,29.268293,8200729.600000,2050182.400000,424280.976562,170848.533333,42712.133333,8839.187012,172800.000000,43200.000000,28212.890625
9,18h,0.015431,9.365959,64.804646,5.255091,1.000000,1.000000,3,111,31,27.927928,7790313.600000,1947578.400000,277844.208984,251300.438710,62825.109677,8962.716419,259200.000000,64800.000000,42319.335938
9,24h,0.015395,9.425088,64.954765,5.257741,1.000000,1.000000,3,85,25,29.411765,8372416.000000,2093104.000000,289706.601562,334896.640000,83724.160000,11588.264063,345600.000000,86400.000000,56425.781250
10,1h,0.015697,9.036964,63.704671,2.560155,1.000000,1.000000,3,1921,459,23.893805,6604475.600000,1651118.900000,137473.925781,14388.835730,3597.208932,299.507464,14400.000000,3600.000000,1691.894531
10,6h,0.015345,9.391532,65.166128,2.607975,1.000000,1.000000,3,326,93,28.527607,7806244.400000,1951561.100000,171078.129883,83938.111828,20984.527957,1839.549784,86400.000000,21600.000000,10151.367188
10,12h,0.015199,9.548343,65.793372,2.566674,1.000000,1.000000,3,167,43,25.748503,7137544.400000,1784386.100000,116482.280273,165989.404651,41497.351163,2708.890239,172800.000000,43200.000000,20302.734375
10,18h,0.015296,9.444307,65.377229,2.599625,1.000000,1.000000,3,112,34,30.357143,8362867.200000,2090716.800000,162725.156250,245966.682353,61491.670588,4786.034007,259200.000000,64800.000000,30454.101562
10,24h,0.015228,9.517484,65.669936,2.544281,1.000000,1.000000,3,84,22,26.190476,7359645.200000,1839911.300000,119086.955566,334529.327273,83632.331818,5413.043435,345589.200000,86397.300000,40293.596191
11,1h,0.015711,9.030663,63.650674,6.614602,1.000000,1.000000,3,1923,454,23.608944,6535948.800000,1633987.200000,328119.921875,14396.362996,3599.090749,722.731105,14400.000000,3600.000000,1880.859375
11,6h,0.015377,9.379828,65.032910,6.642871,1.000000,1.000000,3,326,94,28.834356,7932163.200000,1983040.800000,388164.765625,84384.714894,21096.178723,4129.412400,86400.000000,21600.000000,11285.156250
11,12h,0.015303,9.480336,65.348550,6.697536,1.000000,1.000000,3,165,48,29.090909,8075004.800000,2018751.200000,431959.843750,168229.266667,42057.316667,8999.163411,172800.000000,43200.000000,22570.312500
11,18h,0.015227,9.517962,65.671846,6.658613,1.000000,1.000000,3,112,34,30.357143,8657494.400000,2164373.600000,410340.009766,254632.188235,63658.047059,12068.823817,259200.000000,64800.000000,33855.468750
11,24h,0.015322,9.416821,65.267282,6.575181,1.000000,1.000000,3,86,24,27.906977,7648159.200000,1912039.800000,338634.208984,318673.300000,79668.325000,14109.758708,345600.000000,86400.000000,45140.625000
12,1h,0.015700,9.034690,63.695589,5.462162,1.000000,1.000000,4,1929,469,24.313116,6727073.000000,1681768.250000,308912.463379,14343.439232,3585.859808,658.661969,14400.000000,3600.000000,2351.074219
12,6h,0.015474,9.320830,64.624127,5.404484,1.000000,1.000000,4,328,86,26.219512,7177791.200000,1794447.800000,275381.503906,83462.688372,20865.672093,3202.110511,86400.000000,21600.000000,14106.445312
12,12h,0.015270,9.514850,65.486608,5.567305,1.000000,1.000000,4,167,49,29.341317,8213065.600000,2053266.400000,432730.917969,167613.583673,41903.395918,8831.243224,172800.000000,43200.000000,28212.890625
12,18h,0.015358,9.442616,65.111274,5.379376,1.000000,1.000000,4,117,33,28.205128,8059913.600000,2014978.400000,333681.279297,244239.806061,61059.951515,10111.553918,259200.000000,64800.000000,42319.335938
12,24h,0.015231,9.513540,65.654160,5.416271,1.000000,1.000000,4,89,27,30.337079,8726224.400000,2181556.100000,347912.045898,323193.496296,80798.374074,12885.631330,345600.000000,86400.000000,56425.781250
13,1h,0.015709,9.028929,63.658139,2.632989,1.000000,1.000000,4,1926,463,24.039460,6629937.400000,1657484.350000,151677.766113,14319.519222,3579.879806,327.597767,14400.000000,3600.000000,2285.156250
13,6h,0.015343,9.393816,65.175266,2.671988,1.000000,1.000000,4,330,93,28.181818,7865397.600000,1966349.400000,177549.028320,84574.167742,21143.541935,1909.129337,86399.600000,21599.900000,11601.508789
13,12h,0.015198,9.549883,65.799534,2.650937,1.000000,1.000000,4,169,44,26.035503,7316495.000000,1829123.750000,143518.190918,166283.977273,41570.994318,3261.777066,172799.200000,43199.800000,23203.017578
13,18h,0.015220,9.526103,65.704414,2.674632,1.000000,1.000000,4,115,34,29.565217,8426053.200000,2106513.300000,159768.588867,247825.094118,61956.273529,4699.076143,259200.000000,64800.000000,34804.526367
13,24h,0.015158,9.592499,65.969996,2.591505,1.000000,1.000000,4,90,23,25.555556,7314116.200000,1828529.050000,90334.733887,318005.052174,79501.263043,3927.597126,345589.200000,86397.300000,12499.609375
14,1h,0.015712,9.029441,63.645786,6.690122,1.000000,1.000000,4,1926,455,23.624091,6531098.800000,1632774.700000,334585.659180,14354.063297,3588.515824,735.353097,14400.000000,3600.000000,2285.156250
14,6h,0.015455,9.319658,64.705841,6.693107,1.000000,1.000000,4,330,92,27.878788,7605137.600000,1901284.400000,358846.562500,82664.539130,20666.134783,3900.506114,86398.400000,21599.600000,11573.554688
14,12h,0.015115,9.639714,66.158858,6.825332,1.000000,1.000000,4,170,47,27.647059,7721246.000000,1930311.500000,397383.149414,164281.829787,41070.457447,8454.960626,172796.800000,43199.200000,23148.154297
14,18h,0.015255,9.488383,65.553534,6.693880,1.000000,1.000000,4,115,34,29.565217,8539188.400000,2134797.100000,381262.719727,251152.600000,62788.150000,11213.609404,259199.600000,64799.900000,34722.753906
14,24h,0.015233,9.511814,65.647258,6.653289,1.000000,1.000000,4,90,23,25.555556,7336947.200000,1834236.800000,275129.787598,318997.704348,79749.426087,11962.164678,345598.000000,86399.500000,46297.353516
15,1h,0.015726,9.022037,63.587372,7.041256,1.000000,1.000000,4,1926,458,23.779855,6587833.200000,1646958.300000,384394.238281,14383.915284,3595.978821,839.288730,14400.000000,3600.000000,2351.074219
15,6h,0.015340,9.397394,65.189576,7.086674,1.000000,1.000000,4,329,89,27.051672,7551937.600000,1887984.400000,384216.386719,84853.231461,21213.307865,4317.038053,86400.000000,21600.000000,14106.445312
15,12h,0.015193,9.555237,65.820947,7.223488,1.000000,1.000000,4,167,46,27.544910,7683414.400000,1920853.600000,469018.750000,167030.747826,41757.686957,10196.059783,172800.000000,43200.000000,28212.890625
15,18h,0.015235,9.509763,65.639052,7.070971,1.000000,1.000000,4,114,33,28.947368,8365500.800000,2091375.200000,427111.335449,253500.024242,63375.006061,12942.767741,259200.000000,64800.000000,42319.335938
15,24h,0.015544,9.270060,64.334653,6.905867,1.000000,1.000000,4,87,24,27.586207,7406716.800000,1851679.200000,356246.533203,308613.200000,77153.300000,14843.605550,345600.000000,86400.000000,56425.781250
16,1h,0.015715,9.026416,63.633688,7.129641,1.000000,1.000000,5,1930,461,23.886010,6607517.000000,1651879.250000,394882.092285,14333.008677,3583.252169,856.577207,14400.000000,3600.000000,2351.074219
16,6h,0.015328,9.410301,65.241204,7.175814,1.000000,1.000000,5,335,90,26.865672,7622061.600000,1905515.400000,402692.724609,84689.573333,21172.393333,4474.363607,86400.000000,21600.000000,14106.445312
16,12h,0.015175,9.574134,65.896535,7.282013,1.000000,1.000000,5,172,50,29.069767,7980408.000000,1995102.000000,506357.285156,159608.160000,39902.040000,10127.145703,172800.000000,43200.000000,28212.890625
16,18h,0.015269,9.472916,65.491663,7.133803,1.000000,1.000000,5,119,38,31.932773,8729690.200000,2182422.550000,478849.978027,229728.689474,57432.172368,12601.315211,259200.000000,64800.000000,42319.335938
16,24h,0.015330,9.407963,65.231851,7.066976,1.000000,1.000000,5,92,25,27.173913,7612727.800000,1903181.950000,379690.393066,304509.112000,76127.278000,15187.615723,345600.000000,86400.000000,56425.781250
