construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
21,0.006296262669434928,0.9991105866688785,0.0037504,0.9997789566755084,7.4852,0.06019417475728343,1.0,1.0,0.966609589041096,0.25464431739137966,275974.33349609375,0.3126479644306126,40.54388829266953,0.8811799869789185,5.0539560348437504,0.18998850790064392,13381152.34375,0.0,0.5558117583437421
22,0.0035454712902509224,0.11339783460303061,0.0066576,0.19650751547303283,7.3068,0.9262135922330094,0.8751664447403462,0.5001302999039708,0.9997919440745673,0.9953556826086228,239519.58298828124,0.5584414751514408,40.590279182390624,0.6192579948405331,3.95626953125,0.43553668769502174,10302734.375,0.34442708390240706,0.4466032367714231
23,0.006296262669434928,0.9991105866688785,0.0037504,0.9997789566755084,7.2956,0.9805825242718426,1.0,1.0,1.0,1.0,275974.33349609375,0.3126479644306126,40.54388829266953,0.8811799869789185,5.0539560348437504,0.18998850790064392,13381152.34375,0.0,0.8319282631981098
24,0.003546136769780986,0.11361210883352169,0.0066544,0.197391688770999,7.448,0.2407766990291251,0.8751664447403462,0.5001302999039708,0.973006229788853,0.3974329921643435,217433.553203125,0.7073549287660787,40.57260997809375,0.7190179523830689,3.95709740234375,0.435351496167651,10302734.375,0.34442708390240706,0.24124323734027178
25,0.003546136769780986,0.11361210883352169,0.0066544,0.197391688770999,7.3028,0.9456310679611625,0.8751664447403462,0.5001302999039708,0.9997919440745673,0.9953556826086228,217433.553203125,0.7073549287660787,40.57260997809375,0.7190179523830689,3.95709740234375,0.435351496167651,10302734.375,0.34442708390240706,0.45269954801988294
26,0.003545899445314566,0.11353569398509802,0.0066592,0.19606542882404962,7.3048,0.9359223300970859,0.8751664447403462,0.5001302999039708,0.9997919440745673,0.9953556826086228,219384.75046875,0.694199122750507,40.577297781312495,0.6925507135526024,4.36219765625,0.344732152980633,10302734.375,0.34442708390240706,0.43124989706948685
27,0.0062940824023728255,0.9984085740210178,0.0037496,1.0,7.2916,1.0,1.0,1.0,1.0,1.0,232175.0009765625,0.6079617865591548,40.55797504224219,0.8016464938079849,3.234993733203125,0.5968832641176233,7521777.34375,0.6555729160975929,0.9190583676277282
28,0.0032572756571597225,0.02060324856129092,0.0072456,0.034040671971706564,7.3084,0.9184466019417481,0.9001109877913429,0.6000154728288197,0.9998612652608213,0.9969031011223751,190377.78230468748,0.8897765013114787,40.620937667664066,0.44616082884430475,2.2898203125,0.8083148634712143,4443359.375,1.0,0.4515298045805375
29,0.006285704418534133,0.9957109913621931,0.0037568,0.9980106100795757,7.4488,0.23689320388349447,1.0,1.0,0.995945945945946,0.9095035927976236,274409.9794921875,0.3231955078172529,40.617002694095156,0.4683776072328454,2.9845363746796876,0.6529095961351832,7521777.34375,0.6555729160975929,0.7001952616883963
30,0.006285704418534133,0.9957109913621931,0.0037568,0.9980106100795757,7.3048,0.9359223300970859,1.0,1.0,1.0,1.0,274409.9794921875,0.3231955078172529,40.617002694095156,0.4683776072328454,2.9845363746796876,0.6529095961351832,7521777.34375,0.6555729160975929,0.9099039995524737
