data_transfer_rate_mbps,rate_dir,workflow_type,composition_number,event_throughput,wall_time_per_event,cpu_time_per_event,network_transfer_mb_per_event,cpu_utilization,memory_occupancy,total_groups,job_overhead_secs_mean,job_overhead_secs_std,job_overhead_cpu_time_mean,job_overhead_cpu_time_std,job_overhead_sample_count
10,10MBps,fork_homo,45,0.006372,39.232819,156.931275,5.293867,1.000000,1.000000,6,662.367284,2149.486056,2649.469134,8597.944223,4475
10,10MBps,fork_homo,46,0.006367,39.263961,157.055845,5.684492,1.000000,1.000000,6,697.163373,2167.447043,2788.653492,8669.788174,4475
10,10MBps,fork_homo,47,0.006367,39.263961,157.055845,5.684492,1.000000,1.000000,6,697.163373,2167.447043,2788.653492,8669.788174,4475
10,10MBps,fork_homo,48,0.006365,39.276798,157.107191,5.830977,1.000000,1.000000,7,711.505761,2180.804442,2846.023045,8723.217769,4475
10,10MBps,fork_hetero,1,0.000414,39.045762,2416.433992,1.425781,0.519878,0.590707,2,453.162972,379.289393,23982.568964,2628.900004,4477
10,10MBps,fork_hetero,2,0.000414,39.045762,2416.433992,1.425781,0.519878,0.590707,2,453.162972,379.289393,23982.568964,2628.900004,4477
10,10MBps,fork_hetero,3,0.000414,39.058599,2415.531344,1.572266,0.737611,0.788676,3,467.498953,457.070504,23979.610928,2743.734800,4477
10,10MBps,fork_hetero,4,0.000414,39.058599,2415.531344,1.572266,0.737611,0.788676,3,467.498953,457.070504,23979.610928,2743.734800,4477
10,10MBps,fork_hetero,5,0.000418,39.007143,2393.928458,1.572266,0.680451,0.728041,3,410.215154,435.334627,19964.757961,2452.703068,4475
10,10MBps,fork_hetero,6,0.000418,39.007143,2393.928458,1.572266,0.680451,0.728041,3,410.215154,435.334627,19964.757961,2452.703068,4475
10,10MBps,fork_hetero,7,0.000414,39.116663,2415.280450,2.657148,0.679950,0.727252,3,532.703223,2104.277429,25212.840998,16108.264325,4474
10,10MBps,fork_hetero,8,0.000414,39.116663,2415.280450,2.657148,0.679950,0.727252,3,532.703223,2104.277429,25212.840998,16108.264325,4474
10,10MBps,fork_hetero,9,0.000429,38.993801,2330.613701,1.962891,0.624164,0.668468,3,395.220132,561.620031,15252.122989,1437.950235,4476
10,10MBps,fork_hetero,10,0.001372,39.134505,728.636612,3.769531,0.719570,0.886303,3,552.519693,533.133014,17783.924302,31447.742994,4475
10,10MBps,fork_hetero,11,0.001372,39.134505,728.636612,3.769531,0.719570,0.886303,3,552.519693,533.133014,17783.924302,31447.742994,4475
10,10MBps,fork_hetero,12,0.000418,39.019979,2393.025810,1.718750,0.803608,0.842185,4,424.557542,505.796849,19961.798603,2570.837989,4475
10,10MBps,fork_hetero,13,0.000418,39.019979,2393.025810,1.718750,0.803608,0.842185,4,424.557542,505.796849,19961.798603,2570.837989,4475
10,10MBps,fork_hetero,14,0.000414,39.129499,2414.377801,2.803633,0.803232,0.841593,4,547.048817,2119.150155,25209.880979,16127.642222,4474
10,10MBps,fork_hetero,15,0.000414,39.129499,2414.377801,2.803633,0.803232,0.841593,4,547.048817,2119.150155,25209.880979,16127.642222,4474
10,10MBps,fork_hetero,16,0.000429,39.006637,2329.711052,2.109375,0.761392,0.797505,4,409.559316,618.180096,15249.164293,1622.692560,4476
10,10MBps,fork_hetero,17,0.000429,39.006637,2329.711052,2.109375,0.761392,0.797505,4,409.559316,618.180096,15249.164293,1622.692560,4476
10,10MBps,fork_hetero,18,0.000418,39.078727,2392.818692,2.803633,0.760363,0.796118,4,490.088563,2115.871569,21222.846571,16207.852727,4476
