Composition,Failure_Rate_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
8,1.000000,0.018003,6.986396,55.545582,2.080728,1.000000,1.000000,3
8,5.000000,0.017566,7.331979,56.927916,2.097325,1.000000,1.000000,3
8,10.000000,0.016967,7.834191,58.936765,2.134988,1.000000,1.000000,3
8,25.000000,0.015196,9.551214,65.804857,2.229208,1.000000,1.000000,3
9,0.000000,0.018116,6.900000,55.200000,5.004883,1.000000,1.000000,3
9,1.000000,0.018003,6.986398,55.545594,5.033096,1.000000,1.000000,3
9,5.000000,0.017566,7.331987,56.927949,5.061309,1.000000,1.000000,3
9,10.000000,0.016899,7.893574,59.174298,5.194463,1.000000,1.000000,3
9,25.000000,0.015273,9.511766,65.474272,5.495378,1.000000,1.000000,3
10,0.000000,0.018116,6.900000,55.200000,2.387695,1.000000,1.000000,3
10,1.000000,0.018003,6.986396,55.545583,2.393945,1.000000,1.000000,3
10,5.000000,0.017566,7.331980,56.927918,2.412694,1.000000,1.000000,3
10,10.000000,0.016964,7.837169,58.948675,2.479000,1.000000,1.000000,3
10,25.000000,0.015199,9.548343,65.793372,2.566674,1.000000,1.000000,3
11,0.000000,0.018116,6.900000,55.200000,6.191406,1.000000,1.000000,3
11,1.000000,0.018003,6.986398,55.545594,6.213977,1.000000,1.000000,3
11,5.000000,0.017566,7.331988,56.927952,6.251887,1.000000,1.000000,3
11,10.000000,0.016921,7.874947,59.099789,6.388805,1.000000,1.000000,3
11,25.000000,0.015303,9.480336,65.348550,6.697536,1.000000,1.000000,3
12,0.000000,0.018116,6.900000,55.200000,5.068359,1.000000,1.000000,4
12,1.000000,0.018003,6.986398,55.545594,5.096572,1.000000,1.000000,4
12,5.000000,0.017566,7.331987,56.927949,5.124785,1.000000,1.000000,4
12,10.000000,0.016899,7.893574,59.174297,5.260840,1.000000,1.000000,4
12,25.000000,0.015270,9.514850,65.486608,5.567305,1.000000,1.000000,4
13,0.000000,0.018116,6.900000,55.200000,2.451172,1.000000,1.000000,4
13,1.000000,0.018003,6.986396,55.545583,2.457421,1.000000,1.000000,4
13,5.000000,0.017566,7.331980,56.927918,2.476170,1.000000,1.000000,4
13,10.000000,0.016966,7.835569,58.942274,2.545376,1.000000,1.000000,4
13,25.000000,0.015198,9.549883,65.799534,2.650937,1.000000,1.000000,4
14,0.000000,0.018116,6.900000,55.200000,6.254883,1.000000,1.000000,4
14,1.000000,0.018003,6.986397,55.545587,6.278031,1.000000,1.000000,4
14,5.000000,0.017566,7.331985,56.927939,6.316520,1.000000,1.000000,4
14,10.000000,0.017004,7.802151,58.808602,6.422981,1.000000,1.000000,4
14,25.000000,0.015115,9.639714,66.158858,6.825332,1.000000,1.000000,4
15,0.000000,0.018116,6.900000,55.200000,6.567383,1.000000,1.000000,4
15,1.000000,0.018003,6.986398,55.545594,6.595596,1.000000,1.000000,4
15,5.000000,0.017566,7.331988,56.927952,6.639149,1.000000,1.000000,4
15,10.000000,0.016997,7.808642,58.834566,6.738604,1.000000,1.000000,4
15,25.000000,0.015193,9.555237,65.820947,7.223488,1.000000,1.000000,4
16,0.000000,0.018116,6.900000,55.200000,6.630859,1.000000,1.000000,5
16,1.000000,0.018003,6.986398,55.545594,6.659072,1.000000,1.000000,5
16,5.000000,0.017566,7.331988,56.927952,6.702626,1.000000,1.000000,5
16,10.000000,0.017022,7.786937,58.747748,6.800447,1.000000,1.000000,5
16,25.000000,0.015175,9.574134,65.896535,7.282013,1.000000,1.000000,5
