Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
47,0.000000,26836,0,26836,0.000000,0.006405,39.029713,156.118852,5.684492,1.000000,1.000000,6
47,1.000000,27106,266,26840,0.981333,0.006374,39.416750,156.893047,5.697340,1.000000,1.000000,6
47,5.000000,28177,1335,26842,4.737907,0.006250,40.971620,160.002858,5.757346,1.000000,1.000000,6
47,10.000000,29779,2930,26849,9.849223,0.006074,43.292903,164.645545,5.845193,1.000000,1.000000,6
47,25.000000,35601,8745,26856,24.583579,0.005508,51.750004,181.559841,6.151857,1.000000,1.000000,6
48,0.000000,26837,0,26837,0.000000,0.006407,39.020354,156.081415,5.830977,1.000000,1.000000,7
48,1.000000,27109,266,26843,0.981224,0.006375,39.407344,156.855539,5.844360,1.000000,1.000000,7
48,5.000000,28173,1331,26842,4.724382,0.006252,40.955968,159.952763,5.905433,1.000000,1.000000,7
48,10.000000,29783,2935,26848,9.857973,0.006075,43.287673,164.616293,6.001844,1.000000,1.000000,7
48,25.000000,35631,8774,26857,24.633044,0.005507,51.776305,181.593725,6.338300,1.000000,1.000000,7
