construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
32,0.006304447706235582,0.8999359086129743,0.0037472,0.7,7.4944,0.7000000000000333,1.0,0.5,1.0,0.5,319763.48193359375,0.01740280773637072,40.54353850097031,0.8831549035895813,5.2020264840625,0.1568657272451791,13381152.34375,0.0,0.6313603271716406
33,0.00630124589142919,0.781928768756777,0.0037464,0.8,7.4928,0.8000000000000222,1.0,0.5,1.0,0.5,226633.9233203125,0.6453221006837722,40.56355818707812,0.7701241749515026,4.104052578125,0.4024781978203449,10302734.375,0.34442708390240706,0.7168813933154311
34,0.00630124589142919,0.781928768756777,0.0037464,0.8,7.4928,0.8000000000000222,1.0,0.5,1.0,0.5,226633.9233203125,0.6453221006837722,40.56355818707812,0.7701241749515026,4.104052578125,0.4024781978203449,10302734.375,0.34442708390240706,0.7168813933154311
35,0.006301879061071981,0.805265077415345,0.0037496,0.4,7.4992,0.4000000000000111,1.0,0.5,1.0,0.5,238794.7162890625,0.5633288362861005,40.559527454164055,0.7928816085980105,4.508860888671875,0.3119241612215584,10302734.375,0.34442708390240706,0.46343784772738406
36,0.006301879061071981,0.805265077415345,0.0037496,0.4,7.4992,0.4000000000000111,1.0,0.5,1.0,0.5,238794.7162890625,0.5633288362861005,40.559527454164055,0.7928816085980105,4.508860888671875,0.3119241612215584,10302734.375,0.34442708390240706,0.46343784772738406
37,0.006302620346047924,0.8325861203609899,0.0037472,0.7,7.4944,0.7000000000000333,1.0,0.5,1.0,0.5,274783.7900390625,0.3206751173227085,40.55309951304688,0.8291736295719655,3.38253944140625,0.5638778659760441,7521777.34375,0.6555729160975929,0.6992927972674168
38,0.006302620346047924,0.8325861203609899,0.0037472,0.7,7.4944,0.7000000000000333,1.0,0.5,1.0,0.5,274783.7900390625,0.3206751173227085,40.55309951304688,0.8291736295719655,3.38253944140625,0.5638778659760441,7521777.34375,0.6555729160975929,0.6992927972674168
39,0.006305841630266181,0.9513108312660384,0.0037472,0.7,7.4944,0.7000000000000333,1.0,0.5,1.0,0.5,277922.478515625,0.29951273796290534,40.5347790039,0.9326108406621163,5.204186005546875,0.15638265073109336,13381152.34375,0.0,0.6415386963994363
40,0.006305841630266181,0.9513108312660384,0.0037472,0.7,7.4944,0.7000000000000333,1.0,0.5,1.0,0.5,277922.478515625,0.29951273796290534,40.5347790039,0.9326108406621163,5.204186005546875,0.15638265073109336,13381152.34375,0.0,0.6415386963994363
41,0.006306510752140517,0.9759722071982103,0.0037504,0.3,7.5008,0.3000000000000222,1.0,0.5,1.0,0.5,319427.65234375,0.019667114383427355,40.53027190609688,0.9580578204991737,5.6032481564062495,0.06711400759159991,13381152.34375,0.0,0.38861724295796873
42,0.006302350014640696,0.8226226970809764,0.003752,0.1,7.504,0.10000000000004441,1.0,0.5,1.0,0.5,261348.221171875,0.41126346573808875,40.55393369146874,0.8244638756662657,4.65719091796875,0.2787433135173636,10302734.375,0.34442708390240706,0.2802732021196813
43,0.0063023969226693516,0.8243515548171934,0.0037496,0.4,7.4992,0.4000000000000111,1.0,0.5,1.0,0.5,274782.046875,0.3206868704799436,40.556235034531255,0.8114705409156048,3.5326586796875,0.5302967792163933,7521777.34375,0.6555729160975929,0.5109296668067207
44,0.0063059288205188,0.9545243439009394,0.003748,0.6,7.496,0.5999999999999889,1.0,0.5,1.0,0.5,319786.0078125,0.01725092863196558,40.53401781874375,0.9369084761183412,5.3527443746875,0.12315072429647428,13381152.34375,0.0,0.5755350136394793
45,0.0063059288205188,0.9545243439009394,0.003748,0.6,7.496,0.5999999999999889,1.0,0.5,1.0,0.5,319786.0078125,0.01725092863196558,40.53401781874375,0.9369084761183412,5.3527443746875,0.12315072429647428,13381152.34375,0.0,0.5755350136394793
46,0.0063065139806716625,0.9760911990042519,0.0037528,0.0,7.5056,0.0,1.0,0.5,1.0,0.5,322344.5712890625,0.0,40.53060247445625,0.9561914384628378,5.7531002071875,0.03359268963121373,13381152.34375,0.0,0.20193677772709315
47,0.0063065139806716625,0.9760911990042519,0.0037528,0.0,7.5056,0.0,1.0,0.5,1.0,0.5,322344.5712890625,0.0,40.53060247445625,0.9561914384628378,5.7531002071875,0.03359268963121373,13381152.34375,0.0,0.20193677772709315
48,0.006307162683395282,1.0,0.0037504,0.3,7.5008,0.3000000000000222,1.0,0.5,1.0,0.5,318309.9375,0.027203225633762717,40.522843224724994,1.0,5.903271314375,0.0,13381152.34375,0.0,0.38000000000000667
