Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
10,30m,0.005681,9.774491,176.016323,5.410952,0.773810,0.765476,3,25492,6303,19189,6303,24.733250,249795.370117,21061.240234,6394.042969,22708.670011,1914.658203,581.276634,57643.870239,1940.214844,1175.537109
10,1h,0.005814,9.457422,172.002759,5.401599,0.773810,0.765476,3,12688,3087,9601,3087,24.369483,160557.733643,33656.467285,7426.757812,17839.748183,3739.607476,825.195312,115257.740479,3760.429687,2351.074219
10,2h,0.005867,9.327028,170.439532,5.404605,0.773810,0.765476,3,6348,1546,4802,1546,24.432892,796108.411133,88460.322266,27641.601562,66342.367594,7371.693522,2303.466797,230485.480957,7400.859375,4702.148438
10,4h,0.005915,9.203955,169.047450,5.397246,0.773810,0.765476,3,3156,753,2403,753,23.922687,1043823.282227,116933.564453,25576.171875,130477.910278,14616.695557,3197.021484,460940.961914,14681.923828,9404.296875
10,8h,0.005939,9.139625,168.386049,5.370824,0.773810,0.765476,3,1578,372,1206,372,23.827630,3124753.478027,320842.456055,97031.250000,284068.498002,29167.496005,8821.022727,921851.923828,29303.847656,18808.593750
10,12h,0.006115,9.009058,163.523458,5.287369,0.773810,0.765476,3,1039,234,805,234,22.617902,8748447.072266,568678.144531,209882.812500,672957.467097,43744.472656,16144.831731,1382762.885742,43925.771484,28212.890625
10,24h,0.006113,9.051309,163.572492,5.291924,0.773810,0.765476,3,527,122,405,122,23.149905,3668815.287109,697198.574219,137636.718750,458601.910889,87149.821777,17204.589844,2765495.771484,87791.542969,56425.781250
11,15m,0.004240,10.099140,235.858340,2.578283,0.881173,0.889815,3,51123,12687,38436,12687,24.828355,2396.609375,4793.218750,0.000000,479.321875,958.643750,0.000000,479.321875,958.643750,0.000000
11,30m,0.004496,9.647203,222.442231,2.578168,0.881173,0.889815,3,25516,6315,19201,6315,24.768773,11992.953125,13185.906250,1691.894531,1713.279018,1883.700893,241.699219,3670.107422,1940.214844,845.947266
11,1h,0.004651,9.369536,215.003784,2.562769,0.881173,0.889815,3,12676,3080,9596,3080,24.321553,9164.996094,18329.992188,0.000000,1832.999219,3665.998437,0.000000,1832.999219,3665.998437,0.000000
11,2h,0.004740,9.240202,210.968622,2.571368,0.881173,0.889815,3,6329,1528,4801,1528,24.206036,166485.018018,43709.036035,1041.406250,27747.503003,7284.839339,173.567708,148305.025830,7349.051660,1041.406250
11,4h,0.004793,9.159085,208.653001,2.571328,0.881173,0.889815,3,3158,754,2404,754,23.907536,745194.256299,160327.512598,31236.718750,67744.932391,14575.228418,2839.701705,296605.657446,14681.718750,6767.578125
11,8h,0.004838,9.071925,206.700899,2.545812,0.881173,0.889815,3,1571,366,1205,366,23.424570,781083.760205,232106.520410,31236.718750,97635.470026,29013.315051,3904.589844,593151.314893,29243.437500,13535.156250
11,12h,0.004893,9.043861,204.383244,2.544397,0.881173,0.889815,3,1046,241,805,241,23.326960,4643555.471069,478053.442139,51550.781250,422141.406461,43459.403831,4686.434659,889696.972339,43805.156250,20302.734375
11,24h,0.004822,9.086056,207.368529,2.559358,0.881173,0.889815,3,529,124,405,124,23.629490,6074790.182642,956305.865283,159315.234375,552253.652967,86936.896844,14483.203125,1779389.550464,87490.312500,40605.468750
12,15m,0.005460,10.291319,183.147447,5.482887,0.830357,0.830357,4,51129,12671,38458,12671,24.790236,69204.009082,9964.218164,2712.416992,6920.400908,996.421816,271.241699,28811.328955,1020.524414,587.246094
12,30m,0.005680,9.758305,176.056386,5.484137,0.830357,0.830357,4,25500,6301,19199,6301,24.737255,260658.646973,26592.293945,9535.327148,18618.474784,1899.449568,681.094796,57643.870239,1925.969727,1175.537109
12,1h,0.005836,9.443630,171.349012,5.463547,0.830357,0.830357,4,12683,3079,9604,3079,24.331783,167729.752930,37202.755859,10436.608887,16772.975293,3720.275586,1043.660889,115257.740479,3731.939453,2351.074219
12,2h,0.005869,9.316513,170.381330,5.476843,0.830357,0.830357,4,6346,1540,4806,1540,24.346045,796029.795459,88303.540918,31684.489746,66335.816288,7358.628410,2640.374146,230485.480957,7370.961914,4702.148438
12,4h,0.005910,9.192111,169.203630,5.468208,0.830357,0.830357,4,3156,747,2409,747,23.827630,1101673.160254,146234.220508,44824.057617,110167.316025,14623.422051,4482.405762,460940.961914,14681.923828,9404.296875
12,8h,0.005950,9.136505,168.063393,5.428293,0.830357,0.830357,4,1584,371,1213,371,23.800505,3195494.750854,356641.001709,125193.627930,245807.288527,27433.923208,9630.279072,921851.923828,29303.847656,18808.593750
12,12h,0.006123,9.034122,163.310196,5.370431,0.830357,0.830357,4,1045,237,808,237,22.775120,8835189.930469,612565.060937,243105.253906,631084.995033,43754.647210,17364.660993,1382762.885742,43925.771484,28212.890625
12,24h,0.006112,9.064909,163.600386,5.369978,0.830357,0.830357,4,530,121,409,121,23.207547,3713393.533081,719902.816162,163298.825684,371339.353308,71990.281616,16329.882568,2765495.771484,87791.542969,56425.781250
13,15m,0.004242,10.057573,235.740283,2.647993,0.910880,0.923611,4,51090,12651,38439,12651,24.775886,7903.899512,7708.699023,1537.924805,987.987439,963.587378,192.240601,1836.591797,973.183594,571.289062
13,30m,0.004499,9.627173,222.262266,2.651000,0.910880,0.923611,4,25511,6304,19207,6304,24.738348,26501.898828,20607.397656,6151.699219,2409.263530,1873.399787,559.245384,3643.183594,1886.367188,1142.578125
13,1h,0.004662,9.362003,214.490393,2.641262,0.910880,0.923611,4,12682,3081,9601,3081,24.333701,45438.295410,36878.090820,10722.387695,4543.829541,3687.809082,1072.238770,7256.367188,3712.734375,2285.156250
13,2h,0.004741,9.242198,210.943682,2.646274,0.910880,0.923611,4,6336,1529,4807,1529,24.210859,195450.486768,58439.973535,10182.031250,24431.310846,7304.996692,1272.753906,148305.025830,7365.468750,4570.312500
13,4h,0.004789,9.157664,208.796735,2.642985,0.910880,0.923611,4,3163,754,2409,754,23.964591,802980.955908,189504.511816,53384.511719,61767.765839,14577.270140,4106.500901,296605.657446,14670.937500,9140.625000
13,8h,0.004848,9.069284,206.263965,2.619760,0.910880,0.923611,4,1573,365,1208,365,23.394787,820226.020776,251904.091553,47479.123535,91136.224531,27989.343506,5275.458171,593151.314893,29221.354004,15468.615723
13,12h,0.004909,9.020770,203.720914,2.602732,0.910880,0.923611,4,1052,243,809,243,23.288973,4830941.900854,572904.701709,113679.394531,345067.278632,40921.764408,8119.956752,889696.972339,43892.812500,27421.875000
13,24h,0.004848,9.065542,206.285519,2.632132,0.910880,0.923611,4,529,122,407,122,23.440454,6074871.645093,956469.240186,176717.497559,552261.058645,86951.749108,16065.227051,1779389.550464,87544.770801,46406.223145
14,15m,0.005481,10.040851,182.453431,6.732774,0.957933,0.962139,4,51092,12650,38442,12650,24.778830,55889.844824,9773.989648,2677.285156,5588.984482,977.398965,267.728516,23991.730029,1030.610059,571.289062
14,30m,0.005792,9.642932,172.654834,6.738476,0.957933,0.962139,4,25500,6300,19200,6300,24.737255,59914.478174,15021.406348,3249.619141,7489.309772,1877.675793,406.202393,47975.372705,1943.195410,1142.578125
14,1h,0.006001,9.403534,166.651009,6.722844,0.957933,0.962139,4,12691,3091,9600,3091,24.387361,112312.108691,25809.117383,4214.082031,16044.586956,3687.016769,602.011719,95890.745410,3766.390820,2285.156250
14,2h,0.006068,9.287332,164.785891,6.726370,0.957933,0.962139,4,6341,1531,4810,1531,24.239079,813987.912012,73458.524023,17988.046875,81398.791201,7345.852402,1798.804688,191721.490820,7447.413086,3857.851562
14,4h,0.006143,9.203464,162.784615,6.714567,0.957933,0.962139,4,3163,752,2411,752,23.901359,584438.039355,141777.078711,33483.994141,58443.803936,14177.707871,3348.399414,383382.981641,14834.826172,9140.625000
14,8h,0.006229,9.070095,160.541397,6.661951,0.957933,0.962139,4,1568,359,1209,359,23.150510,1732272.727563,238357.005127,44508.894043,173227.272756,23835.700513,4450.889404,766757.875928,29610.781055,15432.451172
