Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
22,1.000000,27167,267,26900,0.982810,0.001365,39.765672,732.555133,3.923034,0.832947,0.960881,4
22,5.000000,28266,1365,26901,4.829123,0.001338,41.369806,747.500956,3.963603,0.832947,0.960881,4
22,10.000000,29841,2939,26902,9.848866,0.001301,43.677637,768.685866,4.015491,0.832947,0.960881,4
22,25.000000,35830,8922,26908,24.912085,0.001177,52.440438,849.894425,4.218919,0.832947,0.960881,4
23,0.000000,26836,0,26836,0.000000,0.001648,39.144581,606.848515,5.000898,0.914511,0.914998,4
23,1.000000,27105,266,26839,0.981369,0.001640,39.532747,609.807243,5.011165,0.914511,0.914998,4
23,5.000000,28176,1337,26839,4.745173,0.001606,41.095301,622.652363,5.057242,0.914511,0.914998,4
23,10.000000,29771,2930,26841,9.841792,0.001564,43.418446,639.466119,5.126469,0.914511,0.914998,4
23,25.000000,35623,8775,26848,24.649805,0.001422,51.947053,703.453609,5.371301,0.914511,0.914998,4
24,0.000000,26897,0,26897,0.000000,0.001415,39.322180,706.708655,3.916016,0.798415,0.923442,4
24,1.000000,27167,266,26901,0.979129,0.001408,39.711087,710.308475,3.922986,0.798415,0.923442,4
24,5.000000,28269,1366,26903,4.832148,0.001379,41.319487,724.947580,3.963813,0.798415,0.923442,4
24,10.000000,29842,2937,26905,9.841834,0.001342,43.616255,745.239038,4.014492,0.798415,0.923442,4
24,25.000000,35826,8915,26911,24.895327,0.001213,52.357978,824.292703,4.218522,0.798415,0.923442,4
25,0.000000,26897,0,26897,0.000000,0.001415,39.322180,706.708655,3.916016,0.798415,0.923442,4
25,1.000000,27167,266,26901,0.979129,0.001408,39.711087,710.308475,3.922986,0.798415,0.923442,4
25,5.000000,28269,1366,26903,4.832148,0.001379,41.319487,724.947580,3.963813,0.798415,0.923442,4
