Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
43,25.000000,17833,4397,13436,24.684574,0.005503,51.765145,181.721032,3.803510,1.000000,1.000000,6
44,0.000000,13420,0,13420,0.000000,0.006422,38.883151,155.717902,5.293867,1.000000,0.982143,6
44,1.000000,13557,130,13427,0.958914,0.006391,39.259848,156.471512,5.305165,1.000000,0.982143,6
44,5.000000,14061,634,13427,4.508925,0.006274,40.720627,159.399741,5.351361,1.000000,0.982143,6
44,10.000000,14860,1433,13427,9.663526,0.006096,43.040682,164.046426,5.430543,1.000000,0.982143,6
44,25.000000,17807,4368,13439,24.563374,0.005523,51.544611,181.074584,5.706322,1.000000,0.982143,6
45,0.000000,13420,0,13420,0.000000,0.006422,38.883151,155.717902,5.293867,1.000000,1.000000,6
45,1.000000,13557,130,13427,0.958914,0.006391,39.259848,156.471512,5.305165,1.000000,1.000000,6
45,5.000000,14061,634,13427,4.508925,0.006274,40.720627,159.399741,5.351361,1.000000,1.000000,6
45,10.000000,14860,1433,13427,9.663526,0.006096,43.040682,164.046426,5.430543,1.000000,1.000000,6
45,25.000000,17807,4368,13439,24.563374,0.005523,51.544611,181.074584,5.706322,1.000000,1.000000,6
46,0.000000,13420,0,13420,0.000000,0.006425,38.863309,155.638535,5.684492,1.000000,1.000000,6
46,1.000000,13553,129,13424,0.951819,0.006394,39.236914,156.385865,5.697173,1.000000,1.000000,6
46,5.000000,14062,637,13425,4.529939,0.006276,40.705844,159.330444,5.754849,1.000000,1.000000,6
46,10.000000,14864,1433,13431,9.647470,0.006099,43.013009,163.951565,5.838464,1.000000,1.000000,6
46,25.000000,17807,4369,13438,24.574605,0.005526,51.513458,180.972499,6.158413,1.000000,1.000000,6
47,0.000000,13420,0,13420,0.000000,0.006425,38.863309,155.638535,5.684492,1.000000,1.000000,6
47,1.000000,13553,129,13424,0.951819,0.006394,39.236914,156.385865,5.697173,1.000000,1.000000,6
47,5.000000,14062,637,13425,4.529939,0.006276,40.705844,159.330444,5.754849,1.000000,1.000000,6
47,10.000000,14864,1433,13431,9.647470,0.006099,43.013009,163.951565,5.838464,1.000000,1.000000,6
47,25.000000,17807,4369,13438,24.574605,0.005526,51.513458,180.972499,6.158413,1.000000,1.000000,6
48,0.000000,13421,0,13421,0.000000,0.006426,38.859362,155.622746,5.830977,1.000000,1.000000,7
48,1.000000,13556,130,13426,0.958985,0.006395,39.235852,156.375846,5.844897,1.000000,1.000000,7
48,5.000000,14066,639,13427,4.542869,0.006276,40.708419,159.327676,5.906272,1.000000,1.000000,7
48,10.000000,14866,1431,13435,9.659626,0.006100,43.011054,163.939688,5.994119,1.000000,1.000000,7
48,25.000000,17813,4371,13442,24.583170,0.005525,51.523930,180.985547,6.335260,1.000000,1.000000,7
