Composition,Failure_Rate_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
14,25.000000,0.019285,9.603990,51.853704,6.653289,0.977564,0.977564,4
15,0.000000,0.023188,6.970834,43.125145,6.567383,0.890625,1.000000,4
15,1.000000,0.023003,7.057708,43.472643,6.567383,0.890625,1.000000,4
15,5.000000,0.022205,7.491917,45.033897,6.623809,0.890625,1.000000,4
15,10.000000,0.021506,7.964330,46.498528,6.749419,0.890625,1.000000,4
15,25.000000,0.019348,9.517653,51.684881,6.985317,0.890625,1.000000,4
16,0.000000,0.023575,6.971229,42.417335,6.630859,1.000000,1.000000,5
16,1.000000,0.023384,7.058043,42.764593,6.630859,1.000000,1.000000,5
16,5.000000,0.022530,7.551857,44.385812,6.718807,1.000000,1.000000,5
16,10.000000,0.021884,7.916841,45.694831,6.781398,1.000000,1.000000,5
16,25.000000,0.019720,9.427390,50.710465,7.010954,1.000000,1.000000,5
